equip_id_raw,equip_id_norm,device_name_norm,device_name_raw,gcb_count,multi_device,equip_aliases,fab_or_line,notes
STRIP-20,STRIP-20,SUPRA_V,SUPRA V,8,True,STRIP-20|STRIP20,,models=SUPRA V|SUPRA Vm|SUPRA Vplus
WPSKLL7400,WPSKLL7400,SUPRA_VPLUS,SUPRA Vplus,8,False,WPSKLL7400,,
WPSKLL7800,WPSKLL7800,SUPRA_VPLUS,SUPRA Vplus,8,False,WPSKLL7800,,
WPSKK6DG00,WPSKK6DG00,TIGMA_VPLUS,TIGMA Vplus,8,False,WPSKK6DG00,,
SFP402,SFP402,SUPRA_VPLUS,SUPRA Vplus,8,False,SFP402,,
4EPR2801,4EPR2801,SUPRA_N,SUPRA N,8,False,4EPR2801,,
EPR303,EPR303,SUPRA_N,SUPRA N,8,True,EPR303,inferred_from_prefix,models=SUPRA N|TERA21
WASB102,WASB102,SUPRA_N,SUPRA N,8,False,WASB102,,
STRIP-05,STRIP-05,SUPRA_VM,SUPRA Vm,8,True,STRIP-05|STRIP05,,models=SUPRA Vm|TERA21
STRIPB-A06,STRIPB-A06,SUPRA_V,SUPRA V,8,True,STRIPB-A06|STRIPBA06,,models=SUPRA V|SUPRA Vm
EPR706,EPR706,SUPRA_N,SUPRA N,8,False,EPR706,inferred_from_prefix,
4ESPC501,4ESPC501,SUPRA_N,SUPRA N,8,False,4ESPC501,,
ADES08,ADES08,ECOLITE_3000,ECOLITE3000,8,False,ADES08,,
ARP02,ARP02,ECOLITE_II,ECOLITE II,8,True,ARP02,,models=ECOLITE II|ECOLITE II 300|ECOLITE II 400|ECOLITE Ⅱ
WPSKAIDQ00,WPSKAIDQ00,SUPRA_VPLUS,SUPRA Vplus,8,False,WPSKAIDQ00,,
WWDE2502,WWDE2502,ECOLITE_3000,ECOLITE 3000,8,True,WWDE2502,,models=ECOLITE 3000|ECOLITE3000
EPAS15,EPAS15,SUPRA_VM,SUPRA Vm,8,False,EPAS15,inferred_from_prefix,
WDE005,WDE005,ECOLITE_3000,ECOLITE 3000,8,True,WDE005,,models=ECOLITE 3000|ECOLITE3000
Apr-90,Apr-90,ECOLITE_3000,ECOLITE3000,8,False,Apr-90|Apr90,,
Jan-90,Jan-90,ECOLITE_3000,ECOLITE3000,8,True,Jan-90|Jan90,,models=ECOLITE3000|Ecolite3000
DPSKLF0300,DPSKLF0300,ECOLITE_3000,ECOLITE 3000,8,False,DPSKLF0300,,
W702IR,W702IR,ECOLITE_II,ECOLITE II,8,True,W702IR,,models=ECOLITE II|GENEVA STP300|GENEVA STP300 xp
W702,W702,ECOLITE_II,ECOLITE II,8,False,W702,,
NWRL05,NWRL05,GENEVA_STP300_XP,GENEVA STP300 xp,8,False,NWRL05,,
JWRL05,JWRL05,GENEVA_STP300_XP,GENEVA STP300 xp,8,False,JWRL05,,
KTK34511,KTK34511,ECOLITE_3000,ECOLITE 3000,8,True,KTK34511,,models=ECOLITE 3000|ECOLITE3000
ASPR2A1,ASPR2A1,SUPRA_NP,SUPRA Np,7,False,ASPR2A1,,
AEASH51,AEASH51,SUPRA_VM,SUPRA Vm,7,False,AEASH51,,
WPSKLQX500,WPSKLQX500,SUPRA_XP,SUPRA XP,7,False,WPSKLQX500,,
WPSKK37A00,WPSKK37A00,SUPRA_XP,SUPRA XP,7,False,WPSKK37A00,,
DPCG03,DPCG03,INTEGER_IV,INTEGER IV,7,True,DPCG03,,models=INTEGER IV|INTEGER IVr|INTEGER Ivr
WPSKLL9700,WPSKLL9700,SUPRA_VPLUS,SUPRA Vplus,7,False,WPSKLL9700,,
ASH216N,ASH216N,SUPRA_VPLUS,SUPRA Vplus,7,False,ASH216N,,
STRIP-23,STRIP-23,SUPRA_V,SUPRA V,7,True,STRIP-23|STRIP23,,models=SUPRA V|SUPRA Vm|SUPRA Vplus
WPSKL32400,WPSKL32400,SUPRA_VPLUS,SUPRA Vplus,7,False,WPSKL32400,,
WNFPEB01,WNFPEB01,ZIVIS_PLUS,ZIVIS plus,7,False,WNFPEB01,,
4EPR0702,4EPR0702,TERA_21,TERA 21,7,True,4EPR0702,,models=TERA 21|TERA21
4EPR0505,4EPR0505,SUPRA_N,SUPRA N,7,True,4EPR0505,,models=SUPRA N|SUPRA Vplus
ESPAD21,ESPAD21,SUPRA_XP,SUPRA XP,7,True,ESPAD21,,models=SUPRA XP|ZEDIUS|ZEDIUS XP
WNFHEC01,WNFHEC01,ZIVIS_PLUS,ZIVIS plus,7,False,WNFHEC01,,
WPSKL12300,WPSKL12300,SUPRA_VPLUS,SUPRA Vplus,7,False,WPSKL12300,,
AEASK01,AEASK01,SUPRA_VM,SUPRA Vm,7,False,AEASK01,,
WPSKBCAT00,WPSKBCAT00,SUPRA_VPLUS,SUPRA Vplus,7,False,WPSKBCAT00,,
SFP420,SFP420,SUPRA_VPLUS,SUPRA Vplus,7,False,SFP420,,
SFP419,SFP419,SUPRA_VPLUS,SUPRA Vplus,7,False,SFP419,,
ABPS-A10,ABPS-A10,SUPRA_N,SUPRA N,7,False,ABPS-A10|ABPSA10,,
EPAHZ11,EPAHZ11,SUPRA_VPLUS,SUPRA Vplus,7,False,EPAHZ11,inferred_from_prefix,
EPRT08,EPRT08,TERA_21,TERA 21,7,True,EPRT08,inferred_from_prefix,models=TERA 21|TERA21
EPRS759,EPRS759,TERA_21,TERA 21,7,True,EPRS759,inferred_from_prefix,models=TERA 21|TERA21
EPR304,EPR304,SUPRA_III,SUPRA III,7,True,EPR304,inferred_from_prefix,models=SUPRA III|SUPRA IV|SUPRA V|SUPRA Vplus
ASH203A,ASH203A,SUPRA_IV,SUPRA IV,7,True,ASH203A,,models=SUPRA IV|SUPRA Vplus|SUPRA Ⅳ
4EPR2704,4EPR2704,SUPRA_N,SUPRA N,7,False,4EPR2704,,
EPAT02,EPAT02,SUPRA_VM,SUPRA Vm,7,False,EPAT02,inferred_from_prefix,
SFP709,SFP709,SUPRA_VPLUS,SUPRA Vplus,7,False,SFP709,,
EPAS03,EPAS03,SUPRA_VM,SUPRA Vm,7,False,EPAS03,inferred_from_prefix,
4ESPA312,4ESPA312,SUPRA_V,SUPRA V,7,False,4ESPA312,,
ASH206A,ASH206A,SUPRA_IV,SUPRA IV,7,False,ASH206A,,
PDK30704,PDK30704,DAS2000,DAS2000,7,False,PDK30704,,
WPSKANEK00,WPSKANEK00,SUPRA_VPLUS,SUPRA Vplus,7,False,WPSKANEK00,,
WPSKABBJ00,WPSKABBJ00,ECOLITE_Ⅱ,ECOLITE Ⅱ,7,True,WPSKABBJ00,,models=ECOLITE Ⅱ|OMNIS
4ESPA314,4ESPA314,SUPRA_N,SUPRA N,7,False,4ESPA314,,
DPSKLF0100,DPSKLF0100,ECOLITE_3000,ECOLITE 3000,7,True,DPSKLF0100,,models=ECOLITE 3000|ECOLITE3000|GENEVA STP300 xp
DPSKRE0100,DPSKRE0100,ECOLITE_3000,ECOLITE3000,7,False,DPSKRE0100,,
DES35,DES35,ECOLITE_III,ECOLITE III,7,True,DES35,,models=ECOLITE III|ECOLITE Ⅲ
EAP101,EAP101,SUPRA_VPLUS,SUPRA Vplus,7,False,EAP101,,
QPDES07,QPDES07,ECOLITE_II,ECOLITE II,7,False,QPDES07,,
DES201,DES201,ECOLITE_XPL,ECOLITE XPL,7,False,DES201,,
WRFCW01,WRFCW01,GENEVA_STP300_XP,GENEVA STP300 xp,7,False,WRFCW01,,
FRDDEPS01,FRDDEPS01,ECOLITE_3000,ECOLITE 3000,7,False,FRDDEPS01,,
JWRL04,JWRL04,GENEVA_STP300_XP,GENEVA STP300 xp,7,False,JWRL04,,
DES105,DES105,ECOLITE_II,ECOLITE II,7,False,DES105,,
BMRFP01,BMRFP01,GENEVA_STP300,GENEVA STP300,7,False,BMRFP01,,
790-15,790-15,ECOLITE_3000,ECOLITE 3000,7,False,790-15|79015,,
PSK505,PSK505,ECOLITE_3000,ECOLITE 3000,7,False,PSK505,,
DREFW4,DREFW4,GENEVA_STP300,GENEVA STP300,7,False,DREFW4,,
LWRFL07,LWRFL07,GENEVA_XP,GENEVA xp,7,False,LWRFL07,,
P1EASH05,P1EASH05,SUPRA_VM,SUPRA Vm,6,False,P1EASH05,,
SPN405,SPN405,SUPRA_VPLUS,SUPRA Vplus,6,False,SPN405,,
APT412,APT412,SUPRA_XP,SUPRA XP,6,False,APT412,,
WPSKL35200,WPSKL35200,SUPRA_VPLUS,SUPRA Vplus,6,False,WPSKL35200,,
EPAL20,EPAL20,SUPRA_VPLUS,SUPRA Vplus,6,False,EPAL20,inferred_from_prefix,
DPCHZ01,DPCHZ01,INTEGER_PLUS,INTEGER plus,6,False,DPCHZ01,,
AEPR04,AEPR04,SUPRA_VM,SUPRA Vm,6,False,AEPR04,,
WPSKLLX400,WPSKLLX400,SUPRA_XP,SUPRA XP,6,False,WPSKLLX400,,
EPAP701,EPAP701,SUPRA_N,SUPRA N,6,False,EPAP701,inferred_from_prefix,
WPSKL62600,WPSKL62600,SUPRA_VPLUS,SUPRA Vplus,6,False,WPSKL62600,,
AASHG01,AASHG01,SUPRA_N,SUPRA N,6,False,AASHG01,,
4EPR5402,4EPR5402,SUPRA_N,SUPRA N,6,True,4EPR5402,,models=SUPRA N|SUPRA Np
DPCP817,DPCP817,INTEGER_PLUS,INTEGER plus,6,False,DPCP817,,
ECPAA01,ECPAA01,SUPRA_VM,SUPRA Vm,6,False,ECPAA01,,
EPA405,EPA405,ZEDIUS,ZEDIUS,6,False,EPA405,inferred_from_prefix,
KEP201,KEP201,SUPRA_IV,SUPRA IV,6,True,KEP201,,models=SUPRA IV|SUPRA Ⅳ
EPRF02,EPRF02,SUPRA_III,SUPRA III,6,True,EPRF02,inferred_from_prefix,models=SUPRA III|SUPRA V|SUPRA Ⅴ
WEPR3706,WEPR3706,SUPRA_IV,SUPRA IV,6,True,WEPR3706,,models=SUPRA IV|TERA 21|TERA21
WPSKLL7300,WPSKLL7300,SUPRA_VPLUS,SUPRA Vplus,6,False,WPSKLL7300,,
WPSKL35100,WPSKL35100,SUPRA_VPLUS,SUPRA Vplus,6,True,WPSKL35100,,models=SUPRA Vplus|SUPRA XP
PGK29762,PGK29762,SUPRA_VPLUS,SUPRA Vplus,6,False,PGK29762,,
EPRB02,EPRB02,SUPRA_N,SUPRA N,6,False,EPRB02,inferred_from_prefix,
WPSKL61900,WPSKL61900,SUPRA_VPLUS,SUPRA Vplus,6,False,WPSKL61900,,
NISTRIP-01,NISTRIP-01,SUPRA_VM,SUPRA Vm,6,True,NISTRIP-01|NISTRIP01,,models=SUPRA Vm|TERA21
WPSKAD4A00,WPSKAD4A00,OMNIS_PLUS,OMNIS plus,6,False,WPSKAD4A00,,
4EPR2601,4EPR2601,TERA_21,TERA 21,6,True,4EPR2601,,models=TERA 21|TERA21
EPRE09,EPRE09,SUPRA_N,SUPRA N,6,False,EPRE09,inferred_from_prefix,
EPRE13,EPRE13,SUPRA_N,SUPRA N,6,False,EPRE13,inferred_from_prefix,
WPSKL41600,WPSKL41600,SUPRA_VPLUS,SUPRA Vplus,6,False,WPSKL41600,,
PPR102,PPR102,SUPRA_VPLUS,SUPRA Vplus,6,False,PPR102,,
IPR101,IPR101,SUPRA_VPLUS,SUPRA Vplus,6,False,IPR101,,
PPR101,PPR101,SUPRA_III,SUPRA III,6,True,PPR101,,models=SUPRA III|SUPRA IV|SUPRA Ⅲ
SFP421,SFP421,SUPRA_VPLUS,SUPRA Vplus,6,False,SFP421,,
APT406,APT406,SUPRA_XP,SUPRA XP,6,False,APT406,,
WPSKAF3Y00,WPSKAF3Y00,OMNIS,OMNIS,6,False,WPSKAF3Y00,,
STRIP-21,STRIP-21,SUPRA_VM,SUPRA Vm,6,True,STRIP-21|STRIP21,,models=SUPRA Vm|SUPRA Vplus
WPSK239300,WPSK239300,SUPRA_VPLUS,SUPRA Vplus,6,False,WPSK239300,,
CUSTRIP-A03,CUSTRIP-A03,SUPRA_VI,SUPRA Vi,6,True,CUSTRIP-A03|CUSTRIPA03,,models=SUPRA Vi|SUPRA Vm
SPN407,SPN407,SUPRA_VPLUS,SUPRA Vplus,6,False,SPN407,,
EPR603,EPR603,SUPRA_V,SUPRA V,6,True,EPR603,inferred_from_prefix,models=SUPRA V|SUPRA Ⅴ
EPAS17,EPAS17,SUPRA_VM,SUPRA Vm,6,False,EPAS17,inferred_from_prefix,
DPCJL01,DPCJL01,INTEGER_PLUS,INTEGER plus,6,False,DPCJL01,,
EPAJF01,EPAJF01,ALL,ALL,6,True,EPAJF01,inferred_from_prefix,models=ALL|SUPRA N
SFP708,SFP708,SUPRA_VPLUS,SUPRA Vplus,6,False,SFP708,,
5ESP2701,5ESP2701,SUPRA_N,SUPRA N,6,False,5ESP2701,,
5ESP0101,5ESP0101,SUPRA_N,SUPRA N,6,False,5ESP0101,,
TPR801,TPR801,SUPRA_V,SUPRA V,6,False,TPR801,,
all,all,SUPRA_N,SUPRA N,6,True,all,,models=SUPRA N|SUPRA Vm|SUPRA Vplus
SRE301,SRE301,SUPRA_N,SUPRA N,6,False,SRE301,,
PPR203,PPR203,SUPRA_N,SUPRA N,6,False,PPR203,,
DPCG12,DPCG12,INTEGER_IV,INTEGER IV,6,True,DPCG12,,models=INTEGER IV|INTEGER IVr
AEPR03,AEPR03,EVOLITE_II,EVOLITE II,6,False,AEPR03,,
APT857,APT857,SUPRA_XP,SUPRA XP,6,False,APT857,,
WPSKLL3700,WPSKLL3700,SUPRA_VPLUS,SUPRA Vplus,6,False,WPSKLL3700,,
SFP405,SFP405,SUPRA_VPLUS,SUPRA Vplus,6,False,SFP405,,
4EPR0701,4EPR0701,SUPRA_N,SUPRA N,6,False,4EPR0701,,
PPR104,PPR104,ALL,ALL,6,True,PPR104,,models=ALL|SUPRA Vplus
WPSK239400,WPSK239400,SUPRA_VPLUS,SUPRA Vplus,6,False,WPSK239400,,
EPAL14,EPAL14,SUPRA_N,SUPRA N,6,False,EPAL14,inferred_from_prefix,
WPSKAF9N00,WPSKAF9N00,OMNIS,OMNIS,6,False,WPSKAF9N00,,
EPAH01,EPAH01,SUPRA_VPLUS,SUPRA Vplus,6,False,EPAH01,inferred_from_prefix,
5ESP2601,5ESP2601,SUPRA_N,SUPRA N,6,False,5ESP2601,,
W601,W601,ECOLITE_II,ECOLITE II,6,True,W601,,models=ECOLITE II|ECOLITE II 400|ECOLITE Ⅱ
EPRC80,EPRC80,SUPRA_N,SUPRA N,6,False,EPRC80,inferred_from_prefix,
EBASHA14,EBASHA14,SUPRA_III,SUPRA III,6,True,EBASHA14,,models=SUPRA III|SUPRA IV|SUPRA V
UDES81,UDES81,ECOLITE_II,ECOLITE II,6,True,UDES81,,models=ECOLITE II|ECOLITE II 300|ECOLITE II 300 SQ|ECOLITE Ⅱ
WPSKK5Y100,WPSKK5Y100,TIGMA_VPLUS,TIGMA Vplus,6,False,WPSKK5Y100,,
WPSK251500,WPSK251500,SUPRA_VPLUS,SUPRA Vplus,6,False,WPSK251500,,
M01EPC01,M01EPC01,ECOLITE_II_400,ECOLITE II 400,6,True,M01EPC01,,models=ECOLITE II 400|ECOLITE Ⅱ
TEPA26,TEPA26,SUPRA_VPLUS,SUPRA Vplus,6,False,TEPA26,,
FZPA02,FZPA02,ETC.,Etc.,6,True,FZPA02,,models=Etc.|TERA 21 RC|TERA21-RC
SP201,SP201,ECOLITE_II_T,ECOLITE II T,6,False,SP201,,
SFP712,SFP712,SUPRA_VPLUS,SUPRA Vplus,6,False,SFP712,,
790-03,790-03,ECOLITE_3000,ECOLITE 3000,6,True,790-03|79003,,models=ECOLITE 3000|ECOLITE3000
EPR201,EPR201,SUPRA_N,SUPRA N,6,True,EPR201,inferred_from_prefix,models=SUPRA N|SUPRA V|TERA21
WPSK7A1P00,WPSK7A1P00,SUPRA_VPLUS,SUPRA Vplus,6,False,WPSK7A1P00,,
AWP02,AWP02,ECOLITE_II,ECOLITE II,6,True,AWP02,,models=ECOLITE II|ECOLITE II 300|ECOLITE Ⅱ
BPC718,BPC718,ECOLITE_II,ECOLITE II,6,True,BPC718,,models=ECOLITE II|ECOLITE II 400|ECOLITE Ⅱ|ECOLITE3000
EPA403,EPA403,OMNIS,OMNIS,6,False,EPA403,inferred_from_prefix,
WDE003,WDE003,ECOLITE_3000,ECOLITE 3000,6,True,WDE003,,models=ECOLITE 3000|ECOLITE3000
ASHC105,ASHC105,SUPRA_VPLUS,SUPRA Vplus,6,False,ASHC105,,
Mar-90,Mar-90,ECOLITE_3000,ECOLITE3000,6,True,Mar-90|Mar90,,models=ECOLITE3000|Ecolite3000
DES32,DES32,ECOLITE_III,ECOLITE III,6,False,DES32,,
SPF701,SPF701,SUPRA_VPLUS,SUPRA Vplus,6,False,SPF701,,
CUSTRIP-A01,CUSTRIP-A01,SUPRA_VM,SUPRA Vm,6,False,CUSTRIP-A01|CUSTRIPA01,,
WRFBW05,WRFBW05,GENEVA_STP300_XP,GENEVA STP300 xp,6,True,WRFBW05,,models=GENEVA STP300 xp|GENEVA xp
FRCRFSG01,FRCRFSG01,GENEVA_STP300_XP,GENEVA STP300 xp,6,False,FRCRFSG01,,
W716IR,W716IR,GENEVA_STP300_XP,GENEVA STP300 xp,6,False,W716IR,,
EVYAL01,EVYAL01,ECOLITE_II,ECOLITE II,6,True,EVYAL01,,models=ECOLITE II|ECOLITE Ⅱ
QWREF06,QWREF06,GENEVA_STP300_XP,GENEVA STP300 xp,6,False,QWREF06,,
W713IR,W713IR,GENEVA_STP300_XP,GENEVA STP300 xp,6,False,W713IR,,
P16101129,P16101129,GENEVA_STP200_XP,GENEVA STP200 xp,6,False,P16101129,,
790-14,790-14,ECOLITE_3000,ECOLITE 3000,6,True,790-14|79014,,models=ECOLITE 3000|ECOLITE3000
CRE715,CRE715,GENEVA_STP300,GENEVA STP300,6,True,CRE715,,models=GENEVA STP300|GENEVA STP300 xp|GENEVA xp
850-08,850-08,GENEVA_STP300,GENEVA STP300,6,False,850-08|85008,,
P16101081,P16101081,GENEVA_XP,GENEVA xp,6,False,P16101081,,
EAH591,EAH591,ECOLITE_3000,ECOLITE3000,6,False,EAH591,,
DPCP810,DPCP810,INTEGER_IV,INTEGER IV,5,True,DPCP810,,models=INTEGER IV|INTEGER IVr|INTEGER Ivr
EPE37U3,EPE37U3,PRECIA,PRECIA,5,False,EPE37U3,inferred_from_prefix,
DPCP802,DPCP802,INTEGER_PLUS,INTEGER plus,5,False,DPCP802,,
EDA71A,EDA71A,SUPRA_VM,SUPRA Vm,5,False,EDA71A,,
TBD,TBD,DAS2000,DAS2000,5,True,TBD,,models=DAS2000|HDW 36L|SUPRA Vplus|VERONA|VIENNA LTP500
APT444,APT444,SUPRA_XP,SUPRA XP,5,False,APT444,,
DPC401,DPC401,INTEGER_IVR,INTEGER IVr,5,True,DPC401,,models=INTEGER IVr|INTEGER Ivr
EPA671,EPA671,SUPRA_N,SUPRA N,5,True,EPA671,inferred_from_prefix,models=SUPRA N|SUPRA Nm|ZEDIUS XP
IPCD701,IPCD701,INTEGER_PLUS,INTEGER plus,5,False,IPCD701,,
ASH205A,ASH205A,SUPRA_IV,SUPRA IV,5,True,ASH205A,,models=SUPRA IV|SUPRA Ⅳ
SFP408,SFP408,SUPRA_VPLUS,SUPRA Vplus,5,False,SFP408,,
DPCJF04,DPCJF04,INTEGER_PLUS,INTEGER plus,5,False,DPCJF04,,
ELPS-A02,ELPS-A02,ZIVIS_PLUS,ZIVIS plus,5,False,ELPS-A02|ELPSA02,,
XPT402,XPT402,SUPRA_XP,SUPRA XP,5,False,XPT402,,
WPSKK1JN00,WPSKK1JN00,SUPRA_VPLUS,SUPRA Vplus,5,True,WPSKK1JN00,,models=SUPRA Vplus|TIGMA Vplus
WSNF107,WSNF107,INTEGER_PLUS,INTEGER plus,5,True,WSNF107,,models=INTEGER plus|ZIVIS plus
EPRS740,EPRS740,TERA_21,TERA 21,5,True,EPRS740,inferred_from_prefix,models=TERA 21|TERA21
APT417,APT417,SUPRA_XP,SUPRA XP,5,False,APT417,,
EPA8002,EPA8002,DAS2000,DAS2000,5,False,EPA8002,inferred_from_prefix,
ESPAA02,ESPAA02,SUPRA_NM,SUPRA Nm,5,False,ESPAA02,,
EPRF06,EPRF06,SUPRA_N,SUPRA N,5,True,EPRF06,inferred_from_prefix,models=SUPRA N|SUPRA Vplus
EPR105,EPR105,SUPRA_VPLUS,SUPRA Vplus,5,False,EPR105,inferred_from_prefix,
AEASH52,AEASH52,SUPRA_VM,SUPRA Vm,5,False,AEASH52,,
WASB110,WASB110,SUPRA_N,SUPRA N,5,False,WASB110,,
WNFHEC35,WNFHEC35,ZIVIS_PLUS,ZIVIS plus,5,False,WNFHEC35,,
ASH222N,ASH222N,SUPRA_VPLUS,SUPRA Vplus,5,False,ASH222N,,
EPRS753,EPRS753,TERA_21,TERA 21,5,False,EPRS753,inferred_from_prefix,
EPRE12,EPRE12,SUPRA_VPLUS,SUPRA Vplus,5,False,EPRE12,inferred_from_prefix,
SFP417,SFP417,SUPRA_VPLUS,SUPRA Vplus,5,False,SFP417,,
WNFHEC31,WNFHEC31,ZIVIS_PLUS,ZIVIS plus,5,False,WNFHEC31,,
SPN406,SPN406,SUPRA_VPLUS,SUPRA Vplus,5,False,SPN406,,
SFP415,SFP415,SUPRA_VPLUS,SUPRA Vplus,5,False,SFP415,,
EPRS732,EPRS732,TERA_21,TERA 21,5,True,EPRS732,inferred_from_prefix,models=TERA 21|TERA21
AEASK02,AEASK02,SUPRA_VM,SUPRA Vm,5,False,AEASK02,,
WPSKL45300,WPSKL45300,SUPRA_VPLUS,SUPRA Vplus,5,False,WPSKL45300,,
AEASK01@AEASK51,AEASK01@AEASK51,SUPRA_VM,SUPRA Vm,5,False,AEASK01@AEASK51,,
5ESP3601,5ESP3601,SUPRA_N,SUPRA N,5,False,5ESP3601,,
CUSTRIP-06,CUSTRIP-06,TERA_21,TERA 21,5,True,CUSTRIP-06|CUSTRIP06,,models=TERA 21|TERA21
MTEASP01,MTEASP01,SUPRA_VM,SUPRA Vm,5,False,MTEASP01,,
AASHG08,AASHG08,SUPRA_N,SUPRA N,5,False,AASHG08,,
WPSKAG4300,WPSKAG4300,SUPRA_VPLUS,SUPRA Vplus,5,False,WPSKAG4300,,
WPSKK7P500,WPSKK7P500,SUPRA_VPLUS,SUPRA Vplus,5,True,WPSKK7P500,,models=SUPRA Vplus|TIGMA Vplus
DPCJF05,DPCJF05,INTEGER_PLUS,INTEGER plus,5,False,DPCJF05,,
CEEASP02,CEEASP02,SUPRA_VM,SUPRA Vm,5,False,CEEASP02,,
APT766,APT766,SUPRA_XP,SUPRA XP,5,False,APT766,,
WPSKB8AU00,WPSKB8AU00,SUPRA_VPLUS,SUPRA Vplus,5,False,WPSKB8AU00,,
WEPR0801,WEPR0801,TERA_21,TERA 21,5,False,WEPR0801,,
CUSTRIP-02,CUSTRIP-02,SUPRA_VM,SUPRA Vm,5,True,CUSTRIP-02|CUSTRIP02,,models=SUPRA Vm|TERA 21|TERA21
WPSKAD4H00,WPSKAD4H00,OMNIS_PLUS,OMNIS plus,5,False,WPSKAD4H00,,
WPSKAD4E00,WPSKAD4E00,OMNIS_PLUS,OMNIS plus,5,False,WPSKAD4E00,,
ESPEB01,ESPEB01,PRECIA,PRECIA,5,False,ESPEB01,,
CUSTRIP-17,CUSTRIP-17,SUPRA_VM,SUPRA Vm,5,True,CUSTRIP-17|CUSTRIP17,,models=SUPRA Vm|SUPRA Vplus
EBPM4,EBPM4,TERA_21,TERA 21,5,True,EBPM4,,models=TERA 21|TERA21
6EPR4701,6EPR4701,SUPRA_N,SUPRA N,5,False,6EPR4701,,
SFP416,SFP416,SUPRA_VPLUS,SUPRA Vplus,5,False,SFP416,,
6EPR0803,6EPR0803,SUPRA_N,SUPRA N,5,False,6EPR0803,,
EPAP826,EPAP826,SUPRA_IV,SUPRA IV,5,True,EPAP826,inferred_from_prefix,models=SUPRA IV|SUPRA V
EPAB317,EPAB317,SUPRA_N,SUPRA N,5,False,EPAB317,inferred_from_prefix,
DPCG55,DPCG55,INTEGER_IV,INTEGER IV,5,True,DPCG55,,models=INTEGER IV|INTEGER IVr|INTEGER plus
ESPAC03,ESPAC03,SUPRA_III,SUPRA III,5,True,ESPAC03,,models=SUPRA III|SUPRA IV|SUPRA Vm
AASHD03,AASHD03,SUPRA_N,SUPRA N,5,False,AASHD03,,
EPRB06,EPRB06,SUPRA_III,SUPRA III,5,False,EPRB06,inferred_from_prefix,
SFP418,SFP418,SUPRA_VPLUS,SUPRA Vplus,5,False,SFP418,,
SFP715,SFP715,SUPRA_VPLUS,SUPRA Vplus,5,False,SFP715,,
N EAFP-12,N EAFP-12,DAS2000,DAS2000,5,False,N EAFP-12|N EAFP12|NEAFP-12,,
SRE304,SRE304,SUPRA_N,SUPRA N,5,True,SRE304,,models=SUPRA N|ZIVIS plus
SFP403,SFP403,SUPRA_VPLUS,SUPRA Vplus,5,False,SFP403,,
WPSK4D2700,WPSK4D2700,SUPRA_VPLUS,SUPRA Vplus,5,False,WPSK4D2700,,
DICE82,DICE82,INTEGER_IV,INTEGER IV,5,True,DICE82,,models=INTEGER IV|INTEGER IVr
EPA672,EPA672,N/A,N/A,5,True,EPA672,inferred_from_prefix,models=N/A|SUPRA XP|ZEDIUS
EPRE02,EPRE02,SUPRA_V,SUPRA V,5,False,EPRE02,inferred_from_prefix,
EPAP840,EPAP840,SUPRA_N,SUPRA N,5,True,EPAP840,inferred_from_prefix,models=SUPRA N|SUPRA XP
5ESP0102,5ESP0102,SUPRA_N,SUPRA N,5,False,5ESP0102,,
WPSKL61400,WPSKL61400,SUPRA_VPLUS,SUPRA Vplus,5,False,WPSKL61400,,
4EPR5805,4EPR5805,SUPRA_III,SUPRA III,5,False,4EPR5805,,
ABPS-A01,ABPS-A01,SUPRA_N,SUPRA N,5,False,ABPS-A01|ABPSA01,,
ESPAA01,ESPAA01,SUPRA_N,SUPRA N,5,True,ESPAA01,,models=SUPRA N|SUPRA Nm|SUPRA Vm
EPRS754,EPRS754,TERA21,TERA21,5,False,EPRS754,inferred_from_prefix,
WPSKAF3R00,WPSKAF3R00,OMNIS,OMNIS,5,False,WPSKAF3R00,,
SFP410,SFP410,SUPRA_VPLUS,SUPRA Vplus,5,False,SFP410,,
EPRB01,EPRB01,SUPRA_V,SUPRA V,5,False,EPRB01,inferred_from_prefix,
EPA401,EPA401,SUPRA_III,SUPRA III,5,False,EPA401,inferred_from_prefix,
ECASHA42,ECASHA42,SUPRA_VPLUS,SUPRA Vplus,5,False,ECASHA42,,
5ESP0401,5ESP0401,SUPRA_N,SUPRA N,5,False,5ESP0401,,
WPSK4D2800,WPSK4D2800,SUPRA_VPLUS,SUPRA Vplus,5,False,WPSK4D2800,,
SFP705,SFP705,SUPRA_VPLUS,SUPRA Vplus,5,False,SFP705,,
SPDP902,SPDP902,ECOLITE_3000,ECOLITE3000,5,True,SPDP902,,models=ECOLITE3000|TERA 21 RC|TERA21 RC
EPRS731,EPRS731,TERA21,TERA21,5,False,EPRS731,inferred_from_prefix,
SP202,SP202,ECOLITE_II_T,ECOLITE II T,5,True,SP202,,models=ECOLITE II T|ECOLITE Ⅱ T
ASDEC01,ASDEC01,ECOLITE_3000,ECOLITE3000,5,False,ASDEC01,,
7PG,7PG,TIGMA_VPLUS,TIGMA Vplus,5,False,7PG,,
EAH203,EAH203,ECOLITE_3000,ECOLITE3000,5,True,EAH203,,models=ECOLITE3000|Ecolite3000|TERA21 RC
M08EPT01,M08EPT01,ECOLITE_II,ECOLITE II,5,True,M08EPT01,,models=ECOLITE II|ECOLITE II 300|ECOLITE Ⅱ
CUStrip-05,CUStrip-05,TERA21,TERA21,5,False,CUStrip-05|CUStrip05,,
