qid,split,system_id,status,skip_reason,query_doc_type,canonical_target_device,parsed_hard_devices,parsed_hard_equip_ids,family_devices,raw_cont@1,raw_cont@3,raw_cont@5,raw_cont@10,adj_cont@1,adj_cont@3,adj_cont@5,adj_cont@10,shared@1,shared@3,shared@5,shared@10,ce@1,ce@3,ce@5,ce@10,hit@1,hit@3,hit@5,hit@10,mrr,top_doc_ids,in_corpus_top_docs
A-E-0038,explicit,P1,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,1.0,0.7,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,global_sop_supra_xp_all_pm_device_net_board|global_sop_supra_xp_all_pm_manometer|global_sop_supra_xp_all_pm_heater_chuck|global_sop_supra_xp_all_efem_controller|global_sop_supra_xp_all_tm_device_net_board|global_sop_supra_xp_all_tm_robot|global_sop_supra_xp_all_tm_mfc,True
A-E-0039,explicit,B0,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.8,0.4,1.0,1.0,0.8,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_pirani_gauge|global_sop_supra_xp_all_ll_pressure_gauge|global_sop_supra_xp_all_pm_pressure_gauge|global_sop_supra_xp_all_tm_pressure_gauge,True
A-E-0039,explicit,B1,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_pirani_gauge|global_sop_supra_xp_all_pm_pressure_gauge|global_sop_supra_xp_all_tm_pressure_gauge|global_sop_supra_xp_all_ll_pressure_gauge|global_sop_supra_xp_all_pm_baratron_gauge,True
A-E-0039,explicit,B2,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.8,0.4,1.0,1.0,0.8,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_pirani_gauge|global_sop_supra_xp_all_ll_pressure_gauge|global_sop_supra_xp_all_pm_pressure_gauge|global_sop_supra_xp_all_tm_pressure_gauge,True
A-E-0039,explicit,B3,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.8,0.4,1.0,1.0,0.8,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_pirani_gauge|global_sop_supra_xp_all_pm_pressure_gauge|global_sop_supra_xp_all_tm_pressure_gauge|global_sop_supra_xp_all_ll_pressure_gauge,True
A-E-0039,explicit,B4,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.8,0.4,1.0,1.0,0.8,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_pirani_gauge|global_sop_supra_xp_all_pm_pressure_gauge|global_sop_supra_xp_all_tm_pressure_gauge|global_sop_supra_xp_all_ll_pressure_gauge,True
A-E-0039,explicit,P1,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,1.0,0.7,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,global_sop_supra_xp_all_pm_manometer|global_sop_supra_xp_all_pm_heater_chuck|global_sop_supra_xp_all_pm_device_net_board|global_sop_supra_xp_all_efem_controller|global_sop_supra_xp_all_tm_robot|global_sop_supra_xp_all_tm_device_net_board|global_sop_supra_xp_all_tm_mfc,True
A-E-0040,explicit,B0,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.8,0.4,1.0,1.0,0.8,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,global_sop_supra_xp_all_pm_baratron_gauge|global_sop_supra_xp_all_pm_pressure_gauge|global_sop_supra_xp_all_tm_pressure_gauge|global_sop_supra_xp_all_ll_pressure_gauge,True
A-E-0040,explicit,B1,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.6,0.3,1.0,1.0,0.6,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,global_sop_supra_xp_all_tm_pressure_gauge|global_sop_supra_xp_all_pm_baratron_gauge|global_sop_supra_xp_all_pm_pressure_gauge,True
A-E-0040,explicit,B2,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.8,0.4,1.0,1.0,0.8,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,global_sop_supra_xp_all_pm_baratron_gauge|global_sop_supra_xp_all_tm_pressure_gauge|global_sop_supra_xp_all_pm_pressure_gauge|global_sop_supra_xp_all_ll_pressure_gauge,True
A-E-0040,explicit,B3,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.8,0.4,1.0,1.0,0.8,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.25,global_sop_supra_xp_all_tm_pressure_gauge|global_sop_supra_xp_all_ll_pressure_gauge|global_sop_supra_xp_all_pm_baratron_gauge|global_sop_supra_xp_all_pm_pressure_gauge,True
A-E-0040,explicit,B4,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.8,0.4,1.0,1.0,0.8,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.25,global_sop_supra_xp_all_tm_pressure_gauge|global_sop_supra_xp_all_ll_pressure_gauge|global_sop_supra_xp_all_pm_baratron_gauge|global_sop_supra_xp_all_pm_pressure_gauge,True
A-E-0040,explicit,P1,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,1.0,0.7,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,global_sop_supra_xp_all_pm_manometer|global_sop_supra_xp_all_tm_slot_valve|global_sop_supra_xp_all_pm_heater_chuck|global_sop_supra_xp_all_tm_device_net_board|global_sop_supra_xp_all_tm_mfc|global_sop_supra_xp_all_pm_device_net_board|global_sop_supra_xp_all_tm_robot,True
A-E-0041,explicit,B0,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.8,0.4,1.0,1.0,0.8,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.25,global_sop_supra_xp_all_pm_pirani_gauge|global_sop_supra_xp_all_ll_pressure_gauge|global_sop_supra_xp_all_tm_pressure_gauge|global_sop_supra_xp_all_pm_pressure_gauge,True
A-E-0041,explicit,B1,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.8,0.4,1.0,1.0,0.8,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_pressure_gauge|global_sop_supra_xp_all_pm_pirani_gauge|global_sop_supra_xp_all_tm_pressure_gauge|global_sop_supra_xp_all_ll_pressure_gauge,True
A-E-0041,explicit,B2,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.8,0.4,1.0,1.0,0.8,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.25,global_sop_supra_xp_all_pm_pirani_gauge|global_sop_supra_xp_all_ll_pressure_gauge|global_sop_supra_xp_all_tm_pressure_gauge|global_sop_supra_xp_all_pm_pressure_gauge,True
A-E-0041,explicit,B3,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.8,0.4,1.0,1.0,0.8,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_pressure_gauge|global_sop_supra_xp_all_ll_pressure_gauge|global_sop_supra_xp_all_tm_pressure_gauge|global_sop_supra_xp_all_pm_pirani_gauge,True
A-E-0041,explicit,B4,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.8,0.4,1.0,1.0,0.8,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_pressure_gauge|global_sop_supra_xp_all_ll_pressure_gauge|global_sop_supra_xp_all_tm_pressure_gauge|global_sop_supra_xp_all_pm_pirani_gauge,True
A-E-0041,explicit,P1,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,1.0,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,global_sop_supra_xp_all_pm_manometer|global_sop_supra_xp_all_efem_ffu|global_sop_supra_xp_all_pm_device_net_board|global_sop_supra_xp_all_pm_heater_chuck|global_sop_supra_xp_all_tm_robot|global_sop_supra_xp_all_tm_mfc,True
A-E-0042,explicit,B0,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.8,0.4,1.0,1.0,0.8,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.25,global_sop_supra_xp_all_pm_prism_source|global_sop_supra_xp_all_pm_prism_source_3000qc|global_sop_supra_xp_all_pm_prism_source_3100qc|global_sop_supra_xp_all_pm_preventive_maintenance,True
A-E-0042,explicit,B1,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,1.0,0.6,1.0,1.0,1.0,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.2,global_sop_supra_xp_all_pm_prism_source|global_sop_supra_xp_all_pm_prism_source_3000qc|global_sop_supra_xp_all_pm_cip_chamber|global_sop_supra_xp_all_pm_prism_source_3100qc|global_sop_supra_xp_all_pm_preventive_maintenance|global_sop_supra_xp_all_pm_source_box_board,True
A-E-0042,explicit,B2,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.8,0.4,1.0,1.0,0.8,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.25,global_sop_supra_xp_all_pm_prism_source|global_sop_supra_xp_all_pm_prism_source_3000qc|global_sop_supra_xp_all_pm_prism_source_3100qc|global_sop_supra_xp_all_pm_preventive_maintenance,True
A-E-0042,explicit,B3,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.8,0.4,1.0,1.0,0.8,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,global_sop_supra_xp_all_pm_prism_source|global_sop_supra_xp_all_pm_prism_source_3000qc|global_sop_supra_xp_all_pm_preventive_maintenance|global_sop_supra_xp_all_pm_prism_source_3100qc,True
A-E-0042,explicit,B4,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.8,0.4,1.0,1.0,0.8,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,global_sop_supra_xp_all_pm_prism_source|global_sop_supra_xp_all_pm_prism_source_3000qc|global_sop_supra_xp_all_pm_preventive_maintenance|global_sop_supra_xp_all_pm_prism_source_3100qc,True
A-E-0042,explicit,P1,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,1.0,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,global_sop_supra_xp_all_pm_manometer|global_sop_supra_xp_all_efem_controller|global_sop_supra_xp_all_tm_device_net_board|global_sop_supra_xp_all_tm_robot|global_sop_supra_xp_all_tm_ctc|global_sop_supra_xp_all_pm_device_net_board,True
A-E-0043,explicit,B0,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,0.0,0.6666666666666666,0.8,0.4,0.0,0.3333333333333333,0.6,0.3,0.0,0.3333333333333333,0.2,0.1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,global_sop_supra_xp_all_pm_pendulum_valve|global_sop_supra_xp_all_pm_preventive_maintenance|global_sop_supra_xp_all_tm_slot_valve|global_sop_supra_xp_all_sub_unit_igs_block|global_sop_supra_xp_all_pm_wafer_shut_off_valve,True
A-E-0043,explicit,B1,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,0.0,0.3333333333333333,0.2,0.1,0.0,0.3333333333333333,0.2,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,global_sop_supra_xp_all_pm_pendulum_valve|global_sop_supra_xp_all_pm_preventive_maintenance,True
A-E-0043,explicit,B2,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,0.0,0.6666666666666666,0.8,0.4,0.0,0.3333333333333333,0.6,0.3,0.0,0.3333333333333333,0.2,0.1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,global_sop_supra_xp_all_pm_pendulum_valve|global_sop_supra_xp_all_pm_preventive_maintenance|global_sop_supra_xp_all_tm_slot_valve|global_sop_supra_xp_all_sub_unit_igs_block|global_sop_supra_xp_all_pm_wafer_shut_off_valve,True
A-E-0043,explicit,B3,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,0.0,0.6666666666666666,0.8,0.4,0.0,0.3333333333333333,0.6,0.3,0.0,0.3333333333333333,0.2,0.1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,global_sop_supra_xp_all_pm_pendulum_valve|global_sop_supra_xp_all_pm_preventive_maintenance|global_sop_supra_xp_all_tm_slot_valve|global_sop_supra_xp_all_sub_unit_igs_block|global_sop_supra_xp_all_pm_wafer_shut_off_valve,True
A-E-0043,explicit,B4,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.8,0.4,1.0,0.6666666666666666,0.6,0.3,0.0,0.3333333333333333,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_preventive_maintenance|global_sop_supra_xp_all_tm_slot_valve|global_sop_supra_xp_all_sub_unit_igs_block|global_sop_supra_xp_all_pm_wafer_shut_off_valve,True
A-E-0043,explicit,P1,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,global_sop_supra_xp_all_tm_slot_valve|global_sop_supra_xp_all_pm_manometer|global_sop_supra_xp_all_pm_device_net_board|global_sop_supra_xp_all_efem_controller|global_sop_supra_xp_all_tm_device_net_board|global_sop_supra_xp_all_tm_robot|global_sop_supra_xp_all_tm_ctc|global_sop_supra_xp_all_tm_mfc,True
A-E-0044,explicit,B0,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,0.6666666666666666,0.4,0.3,0.0,0.3333333333333333,0.2,0.2,1.0,0.3333333333333333,0.2,0.1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,global_sop_supra_xp_all_tm_slot_valve|global_sop_supra_xp_all_pm_preventive_maintenance|global_sop_supra_xp_all_tm_slot_vv_housing_o_ring|global_sop_supra_xp_all_pm_pendulum_valve|supra_xp_tm_trouble_shooting_guide_trace_slot_valve_abnormal|supra_xp_all_trouble_shooting_guide_trace_slot_valve_abnormal|global_sop_supra_xp_all_sub_unit_igs_block,True
A-E-0044,explicit,B1,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,0.6666666666666666,0.4,0.2,0.0,0.3333333333333333,0.2,0.1,1.0,0.3333333333333333,0.2,0.1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,global_sop_supra_xp_all_tm_slot_valve|global_sop_supra_xp_all_pm_preventive_maintenance,True
A-E-0044,explicit,B2,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,0.6666666666666666,0.4,0.3,0.0,0.3333333333333333,0.2,0.2,1.0,0.3333333333333333,0.2,0.1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,global_sop_supra_xp_all_tm_slot_valve|global_sop_supra_xp_all_pm_preventive_maintenance|global_sop_supra_xp_all_pm_pendulum_valve|global_sop_supra_xp_all_tm_slot_vv_housing_o_ring|supra_xp_tm_trouble_shooting_guide_trace_slot_valve_abnormal|supra_xp_all_trouble_shooting_guide_trace_slot_valve_abnormal|global_sop_supra_xp_all_sub_unit_igs_block,True
A-E-0044,explicit,B3,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.6,0.3,0.0,0.6666666666666666,0.4,0.2,1.0,0.3333333333333333,0.2,0.1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,global_sop_supra_xp_all_tm_slot_valve|global_sop_supra_xp_all_pm_preventive_maintenance|global_sop_supra_xp_all_sub_unit_igs_block|global_sop_supra_xp_all_tm_slot_vv_housing_o_ring|global_sop_supra_xp_all_pm_pendulum_valve|supra_xp_tm_trouble_shooting_guide_trace_slot_valve_abnormal|supra_xp_all_trouble_shooting_guide_trace_slot_valve_abnormal,True
A-E-0044,explicit,B4,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,1.0,0.5,0.0,0.6666666666666666,0.8,0.4,1.0,0.3333333333333333,0.2,0.1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,global_sop_supra_xp_all_tm_slot_valve|global_sop_supra_xp_all_pm_preventive_maintenance|global_sop_supra_xp_all_sub_unit_igs_block|global_sop_supra_xp_all_pm_wafer_shut_off_valve|supra_xp_pm_trouble_shooting_guide_trace_leak_rate_over,True
A-E-0044,explicit,P1,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,global_sop_supra_xp_all_tm_slot_valve|global_sop_supra_xp_all_pm_manometer|global_sop_supra_xp_all_pm_device_net_board|global_sop_supra_xp_all_efem_controller|global_sop_supra_xp_all_tm_device_net_board|global_sop_supra_xp_all_tm_robot|global_sop_supra_xp_all_tm_ctc|global_sop_supra_xp_all_tm_mfc,True
A-E-0045,explicit,B0,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.8,0.4,1.0,1.0,0.8,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,global_sop_supra_xp_all_pm_prism_source|global_sop_supra_xp_all_pm_prism_source_3000qc|global_sop_supra_xp_all_pm_prism_source_3100qc|global_sop_supra_xp_all_pm_preventive_maintenance,True
A-E-0045,explicit,B1,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,global_sop_supra_xp_all_pm_prism_source|global_sop_supra_xp_all_pm_prism_source_3000qc|global_sop_supra_xp_all_pm_prism_source_3100qc|global_sop_supra_xp_all_pm_cip_chamber|global_sop_supra_xp_all_pm_preventive_maintenance,True
A-E-0045,explicit,B2,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.8,0.4,1.0,1.0,0.8,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,global_sop_supra_xp_all_pm_prism_source|global_sop_supra_xp_all_pm_prism_source_3000qc|global_sop_supra_xp_all_pm_prism_source_3100qc|global_sop_supra_xp_all_pm_preventive_maintenance,True
A-E-0045,explicit,B3,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.8,0.4,1.0,1.0,0.8,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_prism_source_3000qc|global_sop_supra_xp_all_pm_prism_source|global_sop_supra_xp_all_pm_prism_source_3100qc|global_sop_supra_xp_all_pm_preventive_maintenance,True
A-E-0045,explicit,B4,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.8,0.4,1.0,1.0,0.8,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_prism_source_3000qc|global_sop_supra_xp_all_pm_prism_source|global_sop_supra_xp_all_pm_prism_source_3100qc|global_sop_supra_xp_all_pm_preventive_maintenance,True
A-E-0045,explicit,P1,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,1.0,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,global_sop_supra_xp_all_pm_manometer|global_sop_supra_xp_all_efem_controller|global_sop_supra_xp_all_tm_robot|global_sop_supra_xp_all_tm_device_net_board|global_sop_supra_xp_all_tm_ctc|global_sop_supra_xp_all_pm_device_net_board,True
A-E-0046,explicit,B0,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,0.6666666666666666,0.6,0.3,1.0,0.6666666666666666,0.6,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_prism_source_3000qc|global_sop_supra_xp_all_pm_prism_source_3100qc|supra_xp_pm_trouble_shooting_guide_trace_prism_abnormal|global_sop_supra_xp_all_pm_prism_source,True
A-E-0046,explicit,B1,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.6,0.3,1.0,1.0,0.6,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_prism_source_3000qc|global_sop_supra_xp_all_pm_prism_source_3100qc|global_sop_supra_xp_all_pm_prism_source,True
A-E-0046,explicit,B2,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,0.6666666666666666,0.6,0.3,1.0,0.6666666666666666,0.6,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_prism_source_3000qc|global_sop_supra_xp_all_pm_prism_source_3100qc|supra_xp_pm_trouble_shooting_guide_trace_prism_abnormal|global_sop_supra_xp_all_pm_prism_source,True
A-E-0046,explicit,B3,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.6,0.3,1.0,1.0,0.6,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_prism_source_3000qc|global_sop_supra_xp_all_pm_prism_source_3100qc|global_sop_supra_xp_all_pm_prism_source|supra_xp_pm_trouble_shooting_guide_trace_prism_abnormal,True
A-E-0046,explicit,B4,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.6,0.3,1.0,1.0,0.6,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_prism_source_3000qc|global_sop_supra_xp_all_pm_prism_source_3100qc|global_sop_supra_xp_all_pm_prism_source,True
A-E-0046,explicit,P1,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,global_sop_supra_xp_all_pm_manometer|global_sop_supra_xp_all_efem_controller|global_sop_supra_xp_all_tm_device_net_board|global_sop_supra_xp_all_tm_slot_valve|global_sop_supra_xp_all_tm_robot|global_sop_supra_xp_all_tm_ctc|global_sop_supra_xp_all_pm_device_net_board|global_sop_supra_xp_all_pm_heater_chuck,True
A-E-0047,explicit,B0,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.6,0.3,1.0,1.0,0.6,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_prism_source_3000qc|global_sop_supra_xp_all_pm_prism_source_3100qc|global_sop_supra_xp_all_pm_prism_source|supra_xp_pm_trouble_shooting_guide_trace_prism_abnormal,True
A-E-0047,explicit,B1,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.6,0.3,1.0,1.0,0.6,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_prism_source_3000qc|global_sop_supra_xp_all_pm_prism_source_3100qc|global_sop_supra_xp_all_pm_prism_source,True
A-E-0047,explicit,B2,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.6,0.3,1.0,1.0,0.6,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_prism_source_3000qc|global_sop_supra_xp_all_pm_prism_source_3100qc|global_sop_supra_xp_all_pm_prism_source|supra_xp_pm_trouble_shooting_guide_trace_prism_abnormal,True
A-E-0047,explicit,B3,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.6,0.3,1.0,1.0,0.6,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_prism_source_3000qc|global_sop_supra_xp_all_pm_prism_source|global_sop_supra_xp_all_pm_prism_source_3100qc|supra_xp_pm_trouble_shooting_guide_trace_prism_abnormal,True
A-E-0047,explicit,B4,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,0.6,0.3,1.0,1.0,0.6,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,global_sop_supra_xp_all_pm_prism_source_3000qc|global_sop_supra_xp_all_pm_prism_source|global_sop_supra_xp_all_pm_prism_source_3100qc,True
A-E-0047,explicit,P1,ok,,sop,SUPRA XP,ZEDIUS XP,,ZEDIUS XP,1.0,1.0,1.0,0.7,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,global_sop_supra_xp_all_pm_device_net_board|global_sop_supra_xp_all_tm_device_net_board|global_sop_supra_xp_all_pm_heater_chuck|global_sop_supra_xp_all_tm_robot|global_sop_supra_xp_all_pm_manometer|global_sop_supra_xp_all_tm_ctc|global_sop_supra_xp_all_efem_controller,True
